cve_id,description,source,is_cellular_related
CVE-2022-20021,"GHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2021-31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20021MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20022MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/A222 of 278 row(s) shown.Rows per pagePage 1 of 23Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure",https://www.chipsets.org/devices/334,True
CVE-2022-20022,"31889HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20021MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20022MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/A222 of 278 row(s) shown.Rows per pagePage 1 of 23Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable,",https://www.chipsets.org/devices/334,True
CVE-2022-20023,"GHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2021-40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, fo",https://www.chipsets.org/devices/326,True
CVE-2022-20024,"40148HIGHCELLULARFIRMWAREN/AJan 2022Jan 2022CVE-2022-20012MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20015MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20017MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20018MEDIUMN/AOSN/AJan 2022N/ACVE-2022-20019MEDIUMN/AN/AN/AJan 2022N/ACVE-2022-20023MEDIUMBLUETOOTHN/AN/AJan 2022N/ACVE-2022-20024HIGHN/AN/AN/AFeb 2022Feb 2022356 of 417 row(s) shown.Rows per pagePage 1 of 36Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Politi",https://www.chipsets.org/devices/326,True
CVE-2022-20030,hipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceBlackview BV8800OverviewRelease Date (est.)Jan 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several ,https://www.chipsets.org/devices/1776,True
CVE-2022-20031," Vulnerabilities DeviceBlackview BV8800OverviewRelease Date (est.)Jan 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency",https://www.chipsets.org/devices/1776,True
CVE-2022-20032,"OverviewRelease Date (est.)Jan 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. H",https://www.chipsets.org/devices/1776,True
CVE-2022-20033,"setMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yie",https://www.chipsets.org/devices/1776,True
CVE-2022-20034,"abilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the in",https://www.chipsets.org/devices/1776,True
CVE-2022-20035,"Published by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chips",https://www.chipsets.org/devices/1776,True
CVE-2022-20036,"OSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20030MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20031MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20032MEDIUMN/AOSN/AFeb 2022N/ACVE-2022-20033MEDIUMVISIONOSN/AFeb 2022N/ACVE-2022-20034MEDIUMBOOTFIRMWAREN/AFeb 2022N/ACVE-2022-20035MEDIUMGPUOSN/AFeb 2022N/ACVE-2022-20036MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20037MEDIUMMEMORY_MANAGEMENTOSN/AFeb 2022N/ACVE-2022-20050MEDIUMN/AN/AN/AMar 2022N/A367 of 387 row(s) shown.Rows per pagePage 1 of 37Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual ",https://www.chipsets.org/devices/1776,True
CVE-2022-20052,"fo | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceDoogee S98OverviewRelease Date (est.)Mar 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20052MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20064MEDIUMIPCOSN/AApr 2022N/ACVE-2022-20065MEDIUMIPCN/AN/AApr 2022N/ACVE-2022-20068MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20069MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20070MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20072MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20073MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20075MEDIUMGPUN/AN/AApr 2022N/A350 of 387 row(s) shown.Rows per pagePage 1 of 35Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, che",https://www.chipsets.org/devices/1810,True
CVE-2022-20064,"psets Vulnerabilities DeviceDoogee S98OverviewRelease Date (est.)Mar 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20052MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20064MEDIUMIPCOSN/AApr 2022N/ACVE-2022-20065MEDIUMIPCN/AN/AApr 2022N/ACVE-2022-20068MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20069MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20070MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20072MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20073MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20075MEDIUMGPUN/AN/AApr 2022N/A350 of 387 row(s) shown.Rows per pagePage 1 of 35Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically ",https://www.chipsets.org/devices/1810,True
CVE-2022-20065,"verviewRelease Date (est.)Mar 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20052MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20064MEDIUMIPCOSN/AApr 2022N/ACVE-2022-20065MEDIUMIPCN/AN/AApr 2022N/ACVE-2022-20068MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20069MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20070MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20072MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20073MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20075MEDIUMGPUN/AN/AApr 2022N/A350 of 387 row(s) shown.Rows per pagePage 1 of 35Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process",https://www.chipsets.org/devices/1810,True
CVE-2022-20068,"tMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20052MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20064MEDIUMIPCOSN/AApr 2022N/ACVE-2022-20065MEDIUMIPCN/AN/AApr 2022N/ACVE-2022-20068MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20069MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20070MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20072MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20073MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20075MEDIUMGPUN/AN/AApr 2022N/A350 of 387 row(s) shown.Rows per pagePage 1 of 35Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable informati",https://www.chipsets.org/devices/1810,True
CVE-2022-20069,"abilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20052MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20064MEDIUMIPCOSN/AApr 2022N/ACVE-2022-20065MEDIUMIPCN/AN/AApr 2022N/ACVE-2022-20068MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20069MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20070MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20072MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20073MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20075MEDIUMGPUN/AN/AApr 2022N/A350 of 387 row(s) shown.Rows per pagePage 1 of 35Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a part",https://www.chipsets.org/devices/1810,True
CVE-2022-20070,"Published by manufacturerPublished by AOSPCVE-2021-25477HIGHCELLULARFIRMWAREN/AApr 2022Apr 2022CVE-2022-20052MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20064MEDIUMIPCOSN/AApr 2022N/ACVE-2022-20065MEDIUMIPCN/AN/AApr 2022N/ACVE-2022-20068MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20069MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20070MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20072MEDIUMN/AN/AN/AApr 2022N/ACVE-2022-20073MEDIUMBOOTFIRMWAREN/AApr 2022N/ACVE-2022-20075MEDIUMGPUN/AN/AApr 2022N/A350 of 387 row(s) shown.Rows per pagePage 1 of 35Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to ver",https://www.chipsets.org/devices/1810,True
